#VERSION	1
#SKILL
Flags        0
Target       3
Minpos       fighting~
Mana         30
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You feel less knowledgeable.~
Hitvict      You make use of your knowledge of the anatomy to strike more effectively.~
Missvict     Perhaps you ought to go study harder.~
Affect       'l*2' 18 '1+(l/25)' -1
Affect       'l*2' 19 '1+(l/25)' -1
Minlevel     75
End

#SKILL
Name         assassinate~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       12
Rent		-2
Code         do_assassinate
Dammsg       ~
Wearoff      !Assassinate!~
Minlevel     70
End

#SKILL
Name         backstab~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       12
Rent		-2
Code         do_backstab
Dammsg       backstab~
Wearoff      !Backstab!~
Minlevel     14
End

#SKILL
Name         bandage~
Type         Skill
Info         0
Author	    Karangi~
Flags        0
Target       2
Minpos       standing~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      The bandage unravels, exposing your wounds again.~
Hitchar      You apply first aid and bandage $N's wounds.~
Hitvict      Your wounds are bandaged up and you feel better.~
Hitroom      $n tends to $N's wounds, bandaging them up securely.~
Misschar     You can't seem to get the bandaging done right.~
Missvict     The bandaging is so badly done that it doesn't help your wounds.~
Affect       'l*4' 66 'c+l/4' -1
Affect       '' 13 'c+l/4' -1
Minlevel     21
End

#SKILL
Name         bash~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Rounds       24
Rent		-2
Code         do_bash
Dammsg       bash~
Wearoff      You regain your wits.~
Minlevel     8
End

#SKILL
Name         battle fury~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       fighting~
Mana         30
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      Your battle fury slips away.~
Hitvict      You fly into a battle rage.~
Missvict     You try to work up a temper but to no avail.~
Affect       'l*2' 18 '1+(l/25)' -1
Affect       'l*2' 19 '1+(l/25)' -1
Minlevel     60
End

#SKILL
Name         beguile~
Type         Skill
Info         2048
Author	    Smaug~
Flags        0
Target       1
Minpos       evasive~
Saves        3
Mana         30
Rounds       24
Rent		-2
Code         spell_charm_person
Dammsg       ~
Wearoff      You are less attractive.~
Minlevel     48
End

#SKILL
Name         berserk~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       1
Minpos       resting~
Rounds       4
Rent		-2
Code         do_berserk
Dammsg       ~
Wearoff      You regain your composure...~
Minlevel     3
End

#SKILL
Name         berserk style~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Rounds       4
Rent		-2
Code         spell_null
Dammsg       ~
Wearoff      !berserk style!~
Minlevel     1
End

#SKILL
Name         bind~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       4
Minpos       standing~
Rounds       36
Rent		-2
Code         do_charge
Dammsg       ~
Wearoff      !charge!~
Minlevel     70
End

#SKILL
Name         bite~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Rounds       8
Rent		-2
Code         spell_null
Dammsg       bite~
Wearoff      !Bite!~
Minlevel     101
End

#SKILL
Name         blitz~
Type         Skill
Info         9096
Author	    Smaug~
Flags        6160
Minpos       fighting~
Rounds       18
Rent		-2
Code         spell_smaug
Dammsg       Blitz~
Hitchar      You launch an attack with a set of furious blows.~
Hitvict      You are hit by a set of furious blinding blows.~
Hitroom      A whirlwind of attack blows is launched by the mighty warrior.~
Misschar     Your furious blows miss their target.~
Missvict     You barely manage to parry the warrior's furious blows.~
Missroom     The warrior's furious blows miss their target.~
Diechar      Your furious blows beat your target to a pulp, leaving only the dead!~
Dievict      You are beaten to death by a terrible set of furious blows!~
Dieroom      The warrior's furious blows smash their target into a pulpy mess.~
Dice         l~
Minlevel     65
End

#SKILL
Name         blur~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       fighting~
Mana         20
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You stop moving rapidly.~
Hitvict      You begin to move so rapidly that you start to blur.~
Missvict     You cannot gather enough speed.~
Affect       'l' 17 '-(l/2)' -1
Minlevel     42
End

#SKILL
Name         brew~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       4
Minpos       standing~
Rounds       12
Rent		-2
Code         do_brew
Dammsg       ~
Wearoff      !Brew!~
Minlevel     55
End

#SKILL
Name         circle~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       berserk~
Rounds       12
Rent		-2
Code         do_circle
Dammsg       circle~
Wearoff      !Circle!~
Minlevel     40
End

#SKILL
Name         cirkick~
Type         Skill
Info         904
Author	    Smaug~
Flags        6144
Target       1
Minpos       fighting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       circle kick~
Hitchar      You spin around, kicking $N really hard.~
Hitvict      $n spins around and kicks you hard.~
Hitroom      $n spins around, kicking $N really hard.~
Misschar     You try to spin kick $N, but almost fall.~
Missvict     $n tries to spin kick you, but almost falls.~
Missroom     $n launches a mighty spin kick at $N, but misses.~
Diechar      Your mighty kick slams $N's nose into $S brain, killing $M.~
Dievict      You feel your nose crack just before falling into blackness.~
Dieroom      $n's spin kick drives $N's nose into $S brain, killing $M.~
Dice         ld2{60~
Minlevel     13
End

#SKILL
Name         claw~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       1
Minpos       resting~
Rounds       8
Rent		-2
Code         spell_null
Dammsg       slash~
Minlevel     101
End

#SKILL
Name         climb~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       1
Minpos       standing~
Rounds       10
Rent		-2
Code         do_climb
Dammsg       climb~
Wearoff      !climb!~
Minlevel     9
End

#SKILL
Name         cook~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       14
Rent		-2
Code         do_cook
Dammsg       ~
Misschar     You aren't a very good cook yet.~
Minlevel     1
End

#SKILL
Name         crushing blow~
Type         Skill
Info         2952
Author	    Smaug~
Flags        6144
Target       1
Minpos       fighting~
Saves        3
Rounds       24
Rent		-2
Code         spell_smaug
Dammsg       crushing blow~
Hitchar      You tense your hands and whack $N really hard.~
Hitvict      $n hits you really hard in the ribs with $s chop.~
Hitroom      $n smacks $N in the ribs with $s chop.  Ouch!~
Misschar     You try to chop $N, but your hand whizzes past $S face.~
Missvict     $n's hand narrowly misses your face.~
Missroom     $n tries to chop at $N, but $E narrowly misses.~
Diechar      You chop $N, driving a rib through $S heart.~
Dievict      $n chops you in the ribs, and a rib goes right through your heart.~
Dieroom      $N suddenly falls after being chopped in the ribs by $n!~
Dice         ld3{90~
Affect       '1d4' 26 'paralyze' 14
Minlevel     40
End

#SKILL
Name         defensive style~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Rounds       4
Rent		-2
Code         spell_null
Dammsg       ~
Wearoff      !defensive style!~
Minlevel     1
End

#SKILL
Name         demoralize~
Type         Skill
Info         2440
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Saves        5
Mana         25
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      Your enthusiasm for battle returns.~
Hitchar      You intimidate and demoralize your foes!~
Hitvict      Your lust for battle is stolen by $n.~
Hitroom      $n inspires defeat and fear in $s enemies!  ~
Misschar     You fail to demoralize $M with your intimidating words.~
Affect       'l' 18 '-(l/20)' -1
Minlevel     52
End

#SKILL
Name         deride~
Type         Skill
Info         2048
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Saves        5
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You gather your wits and calm down.~
Hitchar      $N's eyes widen in rage at your taunting.~
Hitvict      ARGH! $n is taunting you! KILL $e!~
Hitroom      $n taunts $N mercilessily.~
Misschar     Your taunts fail to even faze $N....~
Missvict     You ignore $n's deriding taunts.~
Missroom     $N ignores $n's merciless taunting.~
Affect       'l/2' 18 '-2' -1
Affect       'l/2' 19 '-2' -1
Affect       'l/2' 2 '-1' -1
Minlevel     23
End

#SKILL
Name         detect traps~
Type         Skill
Info         0
Author	    Dwip~
Flags        0
Target       3
Minpos       standing~
Rounds       24
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You stop actively looking out for nasty traps.~
Hitvict      You start actively looking out for nasty traps.~
Missvict     Everything looks like a trap to your confused mind.~
Affect       'l*2+(i*20)' 26 'detect traps' 23
Minlevel     12
End

#SKILL
Name         detrap~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       24
Rent		-2
Code         do_detrap
Dammsg       ~
Wearoff      !Detrap!~
Minlevel     17
End

#SKILL
Name         dig~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       20
Rent		-2
Code         do_dig
Dammsg       ~
Minlevel     5
End

#SKILL
Name         disarm~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       berserk~
Rounds       24
Rent		-2
Code         do_disarm
Dammsg       ~
Wearoff      !Disarm!~
Minlevel     12
End

#SKILL
Name         dodge~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       berserk~
Rent		-2
Code         spell_null
Dammsg       ~
Wearoff      !Dodge!~
Minlevel     101
End

#SKILL
Name         doorbash~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       standing~
Rounds       24
Rent		-2
Code         do_bashdoor
Dammsg       bashdoor~
Wearoff      !Bash Door!~
Minlevel     4
End

#SKILL
Name         dragon palm~
Type         Skill
Info         392
Author	    Dwip~
Flags        0
Target       1
Minpos       fighting~
Rounds       18
Rent		-2
Code         spell_smaug
Dammsg       dragon palm~
Hitchar      &WThe force of a dragon roars out from your palm to strike $N!&z~
Hitvict      &WA powerful force of energy crashes into you, sending you reeling!&z~
Hitroom      &W$N is sent reeling with a powerful force of energy from $n's palm!&z~
Misschar     &WThe energy you project from your palm roars harmlessly past $N!&D~
Missvict     &WYou narrowly escape the force of energy from $n's palm!&z~
Missroom     &W$N just manages to avoid the force of energy from $n's palm in the nick of time!&z~
Diechar      &WThe force of a dragon tears through the body of $N, devastating it to pieces!&z~
Dievict      &WYour body is torn apart by the powerful force of energy from $n's palm!&z~
Dieroom      &WThe force of a dragon tears through the body of $N, killing $M instantly!&z~
Dice         ld5{170~
Affect       '3' 29 '8' -1
Minlevel     91
End

#SKILL
Name         dual wield~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       berserk~
Rent		-2
Code         spell_null
Dammsg       ~
Wearoff      !Dual Wield!~
Minlevel     20
End

#SKILL
Name         eagle claw~
Type         Skill
Info         904
Author	    Smaug~
Flags        6144
Target       1
Minpos       fighting~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       eagle claw~
Hitchar      You form your hands into claws, slashing $N.~
Hitvict      $n forms $s hands into claws and slashes you.~
Hitroom      $n gouges $N with $s clawed hands.~
Misschar     You attempt to claw $N, but miss narrowly.~
Missvict     $n tries to claw you, but you manage to dodge.~
Missroom     $N narrowly dodges $n's claw.~
Diechar      You savagely rip out $N's heart with your claw!~
Dievict      A stabbing pain rips through your heart and you fall into death.~
Dieroom      $n rips out $N's heart with $s claw!~
Dice         3d10~
Minlevel     5
End

#SKILL
Name         elbow~
Type         Skill
Info         8584
Author	    Smaug~
Flags        6144
Target       1
Minpos       berserk~
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       elbow~
Hitchar      You raise your elbow and strike out at $N.~
Hitvict      You are struck in the ribs by $n's elbow.~
Hitroom      $N is struck in the ribs by $n's elbow.~
Misschar     Your elbow hits thin air!~
Missvict     You easily deflect $n's incoming elbow!~
Missroom     $N easily deflects $n's incoming elbow!~
Diechar      Your elbow smashes into $N's ribs, cracking them with a dull sound!~
Dievict      Your ribs are smashed apart by the powerful force of $n's elbow!~
Dieroom      $N's ribs are smashed into bits by the powerful force of $n's elbow!~
